[Measurement conditions]
Sample identification,3360-302
Comment,
Anode material,Co
K-Alpha1 wavelength,1.7890100
K-Alpha2 wavelength,1.7929000
Ratio K-Alpha2/K-Alpha1,0.500
Divergence slit,Fixed,0.76mm
Monochromator used,NO
Generator voltage, 40
Tube current,  8
File date and time,25/3ÔÂ/2025 04:48
Unit cell,
h k l, 0 0 0
Scan axis,Gonio
Scan range,19.998000000,89.999606480
Scan step size,0.0217329
No. of points, 3221
Scan type,CONTINUOUS
Time per step,60.945
[Scan points]
Angle, TimePerStep, Intensity, ESD
45.653664840, 60.945, 4045.0, 63.6003
45.675397720, 60.945, 4034.0, 63.5138
45.697130600, 60.945, 4039.0, 63.5531
45.718863480, 60.945, 4071.0, 63.8044
45.740596360, 60.945, 4038.0, 63.5453
45.762329240, 60.945, 4009.0, 63.3167
45.784062120, 60.945, 4017.0, 63.3798
45.805795000, 60.945, 4122.0, 64.2028
45.827527880, 60.945, 4095.0, 63.9922
45.849260760, 60.945, 3906.0, 62.4980
45.870993640, 60.945, 4052.0, 63.6553
45.892726520, 60.945, 3999.0, 63.2376
45.914459400, 60.945, 3967.0, 62.9841
45.936192280, 60.945, 4023.0, 63.4271
45.957925160, 60.945, 4008.0, 63.3088
45.979658040, 60.945, 3937.0, 62.7455
46.001390920, 60.945, 4029.0, 63.4744
46.023123800, 60.945, 4078.0, 63.8592
46.044856680, 60.945, 4095.0, 63.9922
46.066589560, 60.945, 4078.0, 63.8592
46.088322440, 60.945, 3993.0, 63.1902
46.110055320, 60.945, 3999.0, 63.2376
46.131788200, 60.945, 4042.0, 63.5767
46.153521080, 60.945, 4072.0, 63.8122
46.175253960, 60.945, 4040.0, 63.5610
46.196986840, 60.945, 4013.0, 63.3482
46.218719720, 60.945, 4087.0, 63.9296
46.240452600, 60.945, 4113.0, 64.1327
46.262185480, 60.945, 4161.0, 64.5058
46.283918360, 60.945, 4173.0, 64.5988
46.305651240, 60.945, 4085.0, 63.9140
46.327384120, 60.945, 3994.0, 63.1981
46.349117000, 60.945, 4110.0, 64.1093
46.370849880, 60.945, 4107.0, 64.0859
46.392582760, 60.945, 4145.0, 64.3817
46.414315640, 60.945, 4089.0, 63.9453
46.436048520, 60.945, 4043.0, 63.5846
46.457781400, 60.945, 4115.0, 64.1483
46.479514280, 60.945, 4115.0, 64.1483
46.501247160, 60.945, 4047.0, 63.6160
46.522980040, 60.945, 4006.0, 63.2930
46.544712920, 60.945, 4010.0, 63.3246
46.566445800, 60.945, 4101.0, 64.0391
46.588178680, 60.945, 3987.0, 63.1427
46.609911560, 60.945, 3950.0, 62.8490
46.631644440, 60.945, 4070.0, 63.7966
46.653377320, 60.945, 4030.0, 63.4823
46.675110200, 60.945, 4007.0, 63.3009
46.696843080, 60.945, 3991.0, 63.1744
46.718575960, 60.945, 4011.0, 63.3325
46.740308840, 60.945, 4072.0, 63.8122
46.762041720, 60.945, 4107.0, 64.0859
46.783774600, 60.945, 3943.0, 62.7933
46.805507480, 60.945, 4143.0, 64.3661
46.827240360, 60.945, 4131.0, 64.2729
46.848973240, 60.945, 4025.0, 63.4429
46.870706120, 60.945, 4104.0, 64.0625
46.892439000, 60.945, 4100.0, 64.0312
46.914171880, 60.945, 4113.0, 64.1327
46.935904760, 60.945, 3981.0, 63.0952
46.957637640, 60.945, 4020.0, 63.4035
46.979370520, 60.945, 4068.0, 63.7809
47.001103400, 60.945, 4077.0, 63.8514
47.022836280, 60.945, 4076.0, 63.8436
47.044569160, 60.945, 4040.0, 63.5610
47.066302040, 60.945, 4076.0, 63.8436
47.088034920, 60.945, 4118.0, 64.1716
47.109767800, 60.945, 4123.0, 64.2106
47.131500680, 60.945, 3975.0, 63.0476
47.153233560, 60.945, 4019.0, 63.3956
47.174966440, 60.945, 4079.0, 63.8670
47.196699320, 60.945, 4009.0, 63.3167
47.218432200, 60.945, 4038.0, 63.5453
47.240165080, 60.945, 4114.0, 64.1405
47.261897960, 60.945, 4028.0, 63.4665
47.283630840, 60.945, 4113.0, 64.1327
47.305363720, 60.945, 4139.0, 64.3351
47.327096600, 60.945, 4025.0, 63.4429
47.348829480, 60.945, 4116.0, 64.1561
47.370562360, 60.945, 4216.0, 64.9307
47.392295240, 60.945, 4072.0, 63.8122
47.414028120, 60.945, 4018.0, 63.3877
47.435761000, 60.945, 4093.0, 63.9766
47.457493880, 60.945, 4102.0, 64.0469
47.479226760, 60.945, 4072.0, 63.8122
47.500959640, 60.945, 4073.0, 63.8201
47.522692520, 60.945, 4124.0, 64.2184
47.544425400, 60.945, 4081.0, 63.8827
47.566158280, 60.945, 4140.0, 64.3428
47.587891160, 60.945, 4044.0, 63.5925
47.609624040, 60.945, 4075.0, 63.8357
47.631356920, 60.945, 4104.0, 64.0625
47.653089800, 60.945, 4051.0, 63.6475
47.674822680, 60.945, 4237.0, 65.0922
47.696555560, 60.945, 4096.0, 64.0000
47.718288440, 60.945, 4014.0, 63.3561
47.740021320, 60.945, 4089.0, 63.9453
47.761754200, 60.945, 4073.0, 63.8201
47.783487080, 60.945, 4104.0, 64.0625
47.805219960, 60.945, 4167.0, 64.5523
47.826952840, 60.945, 4137.0, 64.3195
47.848685720, 60.945, 4191.0, 64.7379
47.870418600, 60.945, 4134.0, 64.2962
47.892151480, 60.945, 3955.0, 62.8888
47.913884360, 60.945, 4215.0, 64.9230
47.935617240, 60.945, 4048.0, 63.6239
47.957350120, 60.945, 4054.0, 63.6710
47.979083000, 60.945, 4052.0, 63.6553
48.000815880, 60.945, 4133.0, 64.2884
48.022548760, 60.945, 4087.0, 63.9296
48.044281640, 60.945, 4166.0, 64.5446
48.066014520, 60.945, 4183.0, 64.6761
48.087747400, 60.945, 4179.0, 64.6452
48.109480280, 60.945, 4128.0, 64.2495
48.131213160, 60.945, 3994.0, 63.1981
48.152946040, 60.945, 4193.0, 64.7534
48.174678920, 60.945, 4072.0, 63.8122
48.196411800, 60.945, 4059.0, 63.7103
48.218144680, 60.945, 4166.0, 64.5446
48.239877560, 60.945, 4195.0, 64.7688
48.261610440, 60.945, 4160.0, 64.4981
48.283343320, 60.945, 4038.0, 63.5453
48.305076200, 60.945, 4047.0, 63.6160
48.326809080, 60.945, 4188.0, 64.7148
48.348541960, 60.945, 4122.0, 64.2028
48.370274840, 60.945, 4162.0, 64.5136
48.392007720, 60.945, 4048.0, 63.6239
48.413740600, 60.945, 4081.0, 63.8827
48.435473480, 60.945, 4112.0, 64.1249
48.457206360, 60.945, 4197.0, 64.7843
48.478939240, 60.945, 4294.0, 65.5286
48.500672120, 60.945, 3960.0, 62.9285
48.522405000, 60.945, 4180.0, 64.6529
48.544137880, 60.945, 4050.0, 63.6396
48.565870760, 60.945, 4163.0, 64.5213
48.587603640, 60.945, 4100.0, 64.0312
48.609336520, 60.945, 4132.0, 64.2806
48.631069400, 60.945, 4039.0, 63.5531
48.652802280, 60.945, 4048.0, 63.6239
48.674535160, 60.945, 4099.0, 64.0234
48.696268040, 60.945, 4037.0, 63.5374
48.718000920, 60.945, 4211.0, 64.8922
48.739733800, 60.945, 4054.0, 63.6710
48.761466680, 60.945, 4159.0, 64.4903
48.783199560, 60.945, 3998.0, 63.2297
48.804932440, 60.945, 4130.0, 64.2651
48.826665320, 60.945, 4123.0, 64.2106
48.848398200, 60.945, 4019.0, 63.3956
48.870131080, 60.945, 4139.0, 64.3351
48.891863960, 60.945, 4074.0, 63.8279
48.913596840, 60.945, 4104.0, 64.0625
48.935329720, 60.945, 4051.0, 63.6475
48.957062600, 60.945, 4094.0, 63.9844
48.978795480, 60.945, 4154.0, 64.4515
49.000528360, 60.945, 4212.0, 64.8999
49.022261240, 60.945, 4083.0, 63.8984
49.043994120, 60.945, 4149.0, 64.4127
49.065727000, 60.945, 4103.0, 64.0547
49.087459880, 60.945, 4020.0, 63.4035
49.109192760, 60.945, 4142.0, 64.3584
49.130925640, 60.945, 4091.0, 63.9609
49.152658520, 60.945, 4081.0, 63.8827
49.174391400, 60.945, 4122.0, 64.2028
49.196124280, 60.945, 4151.0, 64.4283
49.217857160, 60.945, 4107.0, 64.0859
49.239590040, 60.945, 4179.0, 64.6452
49.261322920, 60.945, 4165.0, 64.5368
49.283055800, 60.945, 4128.0, 64.2495
49.304788680, 60.945, 4138.0, 64.3273
49.326521560, 60.945, 4161.0, 64.5058
49.348254440, 60.945, 4197.0, 64.7843
49.369987320, 60.945, 4121.0, 64.1950
49.391720200, 60.945, 4004.0, 63.2772
49.413453080, 60.945, 4008.0, 63.3088
49.435185960, 60.945, 4171.0, 64.5833
49.456918840, 60.945, 4127.0, 64.2417
49.478651720, 60.945, 4134.0, 64.2962
49.500384600, 60.945, 4172.0, 64.5910
49.522117480, 60.945, 4113.0, 64.1327
49.543850360, 60.945, 4133.0, 64.2884
49.565583240, 60.945, 4146.0, 64.3894
49.587316120, 60.945, 4177.0, 64.6297
49.609049000, 60.945, 4160.0, 64.4981
49.630781880, 60.945, 4220.0, 64.9615
49.652514760, 60.945, 4096.0, 64.0000
49.674247640, 60.945, 4017.0, 63.3798
49.695980520, 60.945, 4131.0, 64.2729
49.717713400, 60.945, 4256.0, 65.2380
49.739446280, 60.945, 4064.0, 63.7495
49.761179160, 60.945, 4083.0, 63.8984
49.782912040, 60.945, 4031.0, 63.4902
49.804644920, 60.945, 4127.0, 64.2417
49.826377800, 60.945, 4177.0, 64.6297
49.848110680, 60.945, 4117.0, 64.1639
49.869843560, 60.945, 4263.0, 65.2917
49.891576440, 60.945, 4158.0, 64.4826
49.913309320, 60.945, 4210.0, 64.8845
49.935042200, 60.945, 4186.0, 64.6993
49.956775080, 60.945, 4108.0, 64.0937
49.978507960, 60.945, 4128.0, 64.2495
50.000240840, 60.945, 4210.0, 64.8845
50.021973720, 60.945, 4092.0, 63.9687
50.043706600, 60.945, 4207.0, 64.8614
50.065439480, 60.945, 4112.0, 64.1249
50.087172360, 60.945, 4010.0, 63.3246
50.108905240, 60.945, 4240.0, 65.1153
50.130638120, 60.945, 4129.0, 64.2573
50.152371000, 60.945, 4174.0, 64.6065
50.174103880, 60.945, 4072.0, 63.8122
50.195836760, 60.945, 4285.0, 65.4599
50.217569640, 60.945, 4118.0, 64.1716
50.239302520, 60.945, 4316.0, 65.6963
50.261035400, 60.945, 4212.0, 64.8999
50.282768280, 60.945, 4197.0, 64.7843
50.304501160, 60.945, 4233.0, 65.0615
50.326234040, 60.945, 4209.0, 64.8768
50.347966920, 60.945, 4158.0, 64.4826
50.369699800, 60.945, 4257.0, 65.2457
50.391432680, 60.945, 4252.0, 65.2074
50.413165560, 60.945, 4291.0, 65.5057
50.434898440, 60.945, 4161.0, 64.5058
50.456631320, 60.945, 4260.0, 65.2687
50.478364200, 60.945, 4159.0, 64.4903
50.500097080, 60.945, 4237.0, 65.0922
50.521829960, 60.945, 4245.0, 65.1537
50.543562840, 60.945, 4258.0, 65.2534
50.565295720, 60.945, 4118.0, 64.1716
50.587028600, 60.945, 4292.0, 65.5134
50.608761480, 60.945, 4286.0, 65.4675
50.630494360, 60.945, 4278.0, 65.4064
50.652227240, 60.945, 4242.0, 65.1306
50.673960120, 60.945, 4322.0, 65.7419
50.695693000, 60.945, 4344.0, 65.9090
50.717425880, 60.945, 4190.0, 64.7302
50.739158760, 60.945, 4169.0, 64.5678
50.760891640, 60.945, 4309.0, 65.6430
50.782624520, 60.945, 4355.0, 65.9924
50.804357400, 60.945, 4390.0, 66.2571
50.826090280, 60.945, 4331.0, 65.8103
50.847823160, 60.945, 4301.0, 65.5820
50.869556040, 60.945, 4207.0, 64.8614
50.891288920, 60.945, 4253.0, 65.2150
50.913021800, 60.945, 4294.0, 65.5286
50.934754680, 60.945, 4270.0, 65.3452
50.956487560, 60.945, 4353.0, 65.9773
50.978220440, 60.945, 4284.0, 65.4523
50.999953320, 60.945, 4296.0, 65.5439
51.021686200, 60.945, 4355.0, 65.9924
51.043419080, 60.945, 4229.0, 65.0308
51.065151960, 60.945, 4380.0, 66.1816
51.086884840, 60.945, 4418.0, 66.4680
51.108617720, 60.945, 4374.0, 66.1362
51.130350600, 60.945, 4376.0, 66.1513
51.152083480, 60.945, 4555.0, 67.4907
51.173816360, 60.945, 4548.0, 67.4389
51.195549240, 60.945, 4388.0, 66.2420
51.217282120, 60.945, 4383.0, 66.2042
51.239015000, 60.945, 4414.0, 66.4379
51.260747880, 60.945, 4402.0, 66.3476
51.282480760, 60.945, 4456.0, 66.7533
51.304213640, 60.945, 4524.0, 67.2607
51.325946520, 60.945, 4502.0, 67.0969
51.347679400, 60.945, 4511.0, 67.1640
51.369412280, 60.945, 4545.0, 67.4166
51.391145160, 60.945, 4641.0, 68.1249
51.412878040, 60.945, 4575.0, 67.6387
51.434610920, 60.945, 4561.0, 67.5352
51.456343800, 60.945, 4655.0, 68.2276
51.478076680, 60.945, 4619.0, 67.9632
51.499809560, 60.945, 4717.0, 68.6804
51.521542440, 60.945, 4645.0, 68.1542
51.543275320, 60.945, 4734.0, 68.8041
51.565008200, 60.945, 4883.0, 69.8785
51.586741080, 60.945, 4781.0, 69.1448
51.608473960, 60.945, 4829.0, 69.4910
51.630206840, 60.945, 4810.0, 69.3542
51.651939720, 60.945, 4942.0, 70.2994
51.673672600, 60.945, 5118.0, 71.5402
51.695405480, 60.945, 5089.0, 71.3372
51.717138360, 60.945, 5233.0, 72.3395
51.738871240, 60.945, 5323.0, 72.9589
51.760604120, 60.945, 5252.0, 72.4707
51.782337000, 60.945, 5280.0, 72.6636
51.804069880, 60.945, 5479.0, 74.0203
51.825802760, 60.945, 5588.0, 74.7529
51.847535640, 60.945, 5798.0, 76.1446
51.869268520, 60.945, 5986.0, 77.3692
51.891001400, 60.945, 6153.0, 78.4411
51.912734280, 60.945, 6377.0, 79.8561
51.934467160, 60.945, 6612.0, 81.3142
51.956200040, 60.945, 6849.0, 82.7587
51.977932920, 60.945, 7121.0, 84.3860
51.999665800, 60.945, 7401.0, 86.0291
52.021398680, 60.945, 7645.0, 87.4357
52.043131560, 60.945, 8114.0, 90.0777
52.064864440, 60.945, 8671.0, 93.1182
52.086597320, 60.945, 9125.0, 95.5249
52.108330200, 60.945, 9699.0, 98.4835
52.130063080, 60.945, 10334.0, 101.6563
52.151795960, 60.945, 10779.0, 103.8220
52.173528840, 60.945, 11712.0, 108.2220
52.195261720, 60.945, 12572.0, 112.1249
52.216994600, 60.945, 13256.0, 115.1347
52.238727480, 60.945, 14313.0, 119.6370
52.260460360, 60.945, 15183.0, 123.2193
52.282193240, 60.945, 16165.0, 127.1417
52.303926120, 60.945, 17062.0, 130.6216
52.325659000, 60.945, 18142.0, 134.6922
52.347391880, 60.945, 19437.0, 139.4166
52.369124760, 60.945, 20208.0, 142.1548
52.390857640, 60.945, 21400.0, 146.2874
52.412590520, 60.945, 22230.0, 149.0973
52.434323400, 60.945, 23075.0, 151.9046
52.456056280, 60.945, 23992.0, 154.8935
52.477789160, 60.945, 24259.0, 155.7530
52.499522040, 60.945, 24477.0, 156.4513
52.521254920, 60.945, 24824.0, 157.5563
52.542987800, 60.945, 24909.0, 157.8259
52.564720680, 60.945, 24521.0, 156.5918
52.586453560, 60.945, 24245.0, 155.7081
52.608186440, 60.945, 23808.0, 154.2984
52.629919320, 60.945, 23227.0, 152.4041
52.651652200, 60.945, 22283.0, 149.2749
52.673385080, 60.945, 21630.0, 147.0714
52.695117960, 60.945, 20671.0, 143.7741
52.716850840, 60.945, 19840.0, 140.8545
52.738583720, 60.945, 18833.0, 137.2334
52.760316600, 60.945, 17793.0, 133.3904
52.782049480, 60.945, 16719.0, 129.3020
52.803782360, 60.945, 15882.0, 126.0238
52.825515240, 60.945, 14882.0, 121.9918
52.847248120, 60.945, 14167.0, 119.0252
52.868981000, 60.945, 13227.0, 115.0087
52.890713880, 60.945, 12782.0, 113.0575
52.912446760, 60.945, 11839.0, 108.8072
52.934179640, 60.945, 11289.0, 106.2497
52.955912520, 60.945, 10748.0, 103.6726
52.977645400, 60.945, 10165.0, 100.8216
52.999378280, 60.945, 9681.0, 98.3921
53.021111160, 60.945, 9176.0, 95.7914
53.042844040, 60.945, 8722.0, 93.3916
53.064576920, 60.945, 8509.0, 92.2442
53.086309800, 60.945, 8332.0, 91.2798
53.108042680, 60.945, 7759.0, 88.0852
53.129775560, 60.945, 7462.0, 86.3829
53.151508440, 60.945, 7108.0, 84.3090
53.173241320, 60.945, 7006.0, 83.7019
53.194974200, 60.945, 6716.0, 81.9512
53.216707080, 60.945, 6605.0, 81.2712
53.238439960, 60.945, 6175.0, 78.5812
53.260172840, 60.945, 6221.0, 78.8733
53.281905720, 60.945, 6047.0, 77.7625
53.303638600, 60.945, 5900.0, 76.8115
53.325371480, 60.945, 5869.0, 76.6094
53.347104360, 60.945, 5642.0, 75.1132
53.368837240, 60.945, 5377.0, 73.3280
53.390570120, 60.945, 5482.0, 74.0405
53.412303000, 60.945, 5460.0, 73.8918
53.434035880, 60.945, 5193.0, 72.0625
53.455768760, 60.945, 5250.0, 72.4569
53.477501640, 60.945, 5045.0, 71.0282
53.499234520, 60.945, 5097.0, 71.3933
53.520967400, 60.945, 4986.0, 70.6116
53.542700280, 60.945, 4942.0, 70.2994
53.564433160, 60.945, 4831.0, 69.5054
53.586166040, 60.945, 4926.0, 70.1855
53.607898920, 60.945, 4755.0, 68.9565
53.629631800, 60.945, 4724.0, 68.7314
53.651364680, 60.945, 4719.0, 68.6950
53.673097560, 60.945, 4754.0, 68.9493
53.694830440, 60.945, 4501.0, 67.0895
53.716563320, 60.945, 4663.0, 68.2862
53.738296200, 60.945, 4671.0, 68.3447
53.760029080, 60.945, 4625.0, 68.0074
53.781761960, 60.945, 4638.0, 68.1029
53.803494840, 60.945, 4523.0, 67.2533
53.825227720, 60.945, 4528.0, 67.2904
53.846960600, 60.945, 4575.0, 67.6387
53.868693480, 60.945, 4538.0, 67.3647
53.890426360, 60.945, 4468.0, 66.8431
53.912159240, 60.945, 4447.0, 66.6858
53.933892120, 60.945, 4363.0, 66.0530
53.955625000, 60.945, 4452.0, 66.7233
53.977357880, 60.945, 4544.0, 67.4092
53.999090760, 60.945, 4449.0, 66.7008
54.020823640, 60.945, 4556.0, 67.4981
54.042556520, 60.945, 4449.0, 66.7008
54.064289400, 60.945, 4473.0, 66.8805
54.086022280, 60.945, 4311.0, 65.6582
54.107755160, 60.945, 4475.0, 66.8954
54.129488040, 60.945, 4448.0, 66.6933
54.151220920, 60.945, 4424.0, 66.5132
54.172953800, 60.945, 4305.0, 65.6125
54.194686680, 60.945, 4396.0, 66.3023
54.216419560, 60.945, 4401.0, 66.3400
54.238152440, 60.945, 4494.0, 67.0373
54.259885320, 60.945, 4345.0, 65.9166
54.281618200, 60.945, 4329.0, 65.7951
54.303351080, 60.945, 4323.0, 65.7495
54.325083960, 60.945, 4365.0, 66.0681
54.346816840, 60.945, 4332.0, 65.8179
54.368549720, 60.945, 4391.0, 66.2646
54.390282600, 60.945, 4392.0, 66.2722
54.412015480, 60.945, 4364.0, 66.0606
54.433748360, 60.945, 4450.0, 66.7083
54.455481240, 60.945, 4410.0, 66.4078
54.477214120, 60.945, 4332.0, 65.8179
54.498947000, 60.945, 4390.0, 66.2571
54.520679880, 60.945, 4436.0, 66.6033
54.542412760, 60.945, 4339.0, 65.8711
54.564145640, 60.945, 4321.0, 65.7343
54.585878520, 60.945, 4379.0, 66.1740
54.607611400, 60.945, 4369.0, 66.0984
54.629344280, 60.945, 4312.0, 65.6658
54.651077160, 60.945, 4339.0, 65.8711
54.672810040, 60.945, 4246.0, 65.1613
54.694542920, 60.945, 4369.0, 66.0984
54.716275800, 60.945, 4336.0, 65.8483
54.738008680, 60.945, 4303.0, 65.5973
54.759741560, 60.945, 4227.0, 65.0154
54.781474440, 60.945, 4347.0, 65.9318
54.803207320, 60.945, 4373.0, 66.1287
54.824940200, 60.945, 4351.0, 65.9621
54.846673080, 60.945, 4295.0, 65.5362
54.868405960, 60.945, 4217.0, 64.9384
54.890138840, 60.945, 4233.0, 65.0615
54.911871720, 60.945, 4215.0, 64.9230
54.933604600, 60.945, 4296.0, 65.5439
54.955337480, 60.945, 4183.0, 64.6761
54.977070360, 60.945, 4303.0, 65.5973
54.998803240, 60.945, 4316.0, 65.6963
55.020536120, 60.945, 4316.0, 65.6963
55.042269000, 60.945, 4206.0, 64.8537
55.064001880, 60.945, 4415.0, 66.4455
55.085734760, 60.945, 4351.0, 65.9621
55.107467640, 60.945, 4248.0, 65.1767
55.129200520, 60.945, 4320.0, 65.7267
55.150933400, 60.945, 4285.0, 65.4599
55.172666280, 60.945, 4206.0, 64.8537
55.194399160, 60.945, 4345.0, 65.9166
55.216132040, 60.945, 4280.0, 65.4217
55.237864920, 60.945, 4332.0, 65.8179
55.259597800, 60.945, 4315.0, 65.6887
55.281330680, 60.945, 4178.0, 64.6375
55.303063560, 60.945, 4246.0, 65.1613
55.324796440, 60.945, 4220.0, 64.9615
55.346529320, 60.945, 4220.0, 64.9615
55.368262200, 60.945, 4310.0, 65.6506
55.389995080, 60.945, 4337.0, 65.8559
55.411727960, 60.945, 4313.0, 65.6734
55.433460840, 60.945, 4327.0, 65.7799
55.455193720, 60.945, 4379.0, 66.1740
55.476926600, 60.945, 4215.0, 64.9230
55.498659480, 60.945, 4219.0, 64.9538
55.520392360, 60.945, 4316.0, 65.6963
55.542125240, 60.945, 4240.0, 65.1153
55.563858120, 60.945, 4222.0, 64.9769
55.585591000, 60.945, 4256.0, 65.2380
55.607323880, 60.945, 4282.0, 65.4370
55.629056760, 60.945, 4466.0, 66.8281
55.650789640, 60.945, 4278.0, 65.4064
55.672522520, 60.945, 4271.0, 65.3529
55.694255400, 60.945, 4277.0, 65.3988
55.715988280, 60.945, 4353.0, 65.9773
55.737721160, 60.945, 4323.0, 65.7495
55.759454040, 60.945, 4265.0, 65.3070
55.781186920, 60.945, 4255.0, 65.2304
55.802919800, 60.945, 4338.0, 65.8635
55.824652680, 60.945, 4338.0, 65.8635
55.846385560, 60.945, 4408.0, 66.3928
55.868118440, 60.945, 4342.0, 65.8939
55.889851320, 60.945, 4245.0, 65.1537
55.911584200, 60.945, 4308.0, 65.6354
55.933317080, 60.945, 4293.0, 65.5210
55.955049960, 60.945, 4309.0, 65.6430
55.976782840, 60.945, 4227.0, 65.0154
55.998515720, 60.945, 4273.0, 65.3682
56.020248600, 60.945, 4347.0, 65.9318
56.041981480, 60.945, 4326.0, 65.7723
56.063714360, 60.945, 4348.0, 65.9394
56.085447240, 60.945, 4195.0, 64.7688
56.107180120, 60.945, 4234.0, 65.0692
56.128913000, 60.945, 4247.0, 65.1690
56.150645880, 60.945, 4301.0, 65.5820
56.172378760, 60.945, 4313.0, 65.6734
56.194111640, 60.945, 4359.0, 66.0227
56.215844520, 60.945, 4330.0, 65.8027
56.237577400, 60.945, 4340.0, 65.8787
56.259310280, 60.945, 4222.0, 64.9769
56.281043160, 60.945, 4409.0, 66.4003
56.302776040, 60.945, 4281.0, 65.4294
56.324508920, 60.945, 4249.0, 65.1844
56.346241800, 60.945, 4282.0, 65.4370
56.367974680, 60.945, 4319.0, 65.7191
56.389707560, 60.945, 4302.0, 65.5896
56.411440440, 60.945, 4320.0, 65.7267
56.433173320, 60.945, 4282.0, 65.4370
56.454906200, 60.945, 4354.0, 65.9848
56.476639080, 60.945, 4368.0, 66.0908
56.498371960, 60.945, 4429.0, 66.5507
56.520104840, 60.945, 4342.0, 65.8939
56.541837720, 60.945, 4203.0, 64.8305
56.563570600, 60.945, 4398.0, 66.3174
56.585303480, 60.945, 4264.0, 65.2993
56.607036360, 60.945, 4235.0, 65.0769
56.628769240, 60.945, 4282.0, 65.4370
56.650502120, 60.945, 4259.0, 65.2610
56.672235000, 60.945, 4271.0, 65.3529
56.693967880, 60.945, 4266.0, 65.3146
56.715700760, 60.945, 4206.0, 64.8537
56.737433640, 60.945, 4319.0, 65.7191
56.759166520, 60.945, 4262.0, 65.2840
56.780899400, 60.945, 4344.0, 65.9090
56.802632280, 60.945, 4350.0, 65.9545
56.824365160, 60.945, 4238.0, 65.0999
56.846098040, 60.945, 4195.0, 64.7688
56.867830920, 60.945, 4236.0, 65.0846
56.889563800, 60.945, 4236.0, 65.0846
56.911296680, 60.945, 4299.0, 65.5668
56.933029560, 60.945, 4287.0, 65.4752
56.954762440, 60.945, 4250.0, 65.1920
56.976495320, 60.945, 4172.0, 64.5910
56.998228200, 60.945, 4276.0, 65.3911
57.019961080, 60.945, 4222.0, 64.9769
57.041693960, 60.945, 4264.0, 65.2993
57.063426840, 60.945, 4232.0, 65.0538
57.085159720, 60.945, 4265.0, 65.3070
57.106892600, 60.945, 4244.0, 65.1460
57.128625480, 60.945, 4246.0, 65.1613
57.150358360, 60.945, 4131.0, 64.2729
57.172091240, 60.945, 4375.0, 66.1438
57.193824120, 60.945, 4259.0, 65.2610
57.215557000, 60.945, 4390.0, 66.2571
57.237289880, 60.945, 4354.0, 65.9848
57.259022760, 60.945, 4254.0, 65.2227
57.280755640, 60.945, 4313.0, 65.6734
57.302488520, 60.945, 4337.0, 65.8559
57.324221400, 60.945, 4267.0, 65.3223
57.345954280, 60.945, 4268.0, 65.3299
57.367687160, 60.945, 4283.0, 65.4446
57.389420040, 60.945, 4249.0, 65.1844
57.411152920, 60.945, 4254.0, 65.2227
57.432885800, 60.945, 4288.0, 65.4828
57.454618680, 60.945, 4254.0, 65.2227
57.476351560, 60.945, 4407.0, 66.3852
57.498084440, 60.945, 4185.0, 64.6916
57.519817320, 60.945, 4209.0, 64.8768
57.541550200, 60.945, 4254.0, 65.2227
57.563283080, 60.945, 4171.0, 64.5833
57.585015960, 60.945, 4374.0, 66.1362
57.606748840, 60.945, 4239.0, 65.1076
57.628481720, 60.945, 4235.0, 65.0769
57.650214600, 60.945, 4402.0, 66.3476
57.671947480, 60.945, 4264.0, 65.2993
57.693680360, 60.945, 4290.0, 65.4981
57.715413240, 60.945, 4205.0, 64.8460
57.737146120, 60.945, 4162.0, 64.5136
57.758879000, 60.945, 4276.0, 65.3911
57.780611880, 60.945, 4300.0, 65.5744
57.802344760, 60.945, 4398.0, 66.3174
57.824077640, 60.945, 4253.0, 65.2150
57.845810520, 60.945, 4216.0, 64.9307
57.867543400, 60.945, 4294.0, 65.5286
57.889276280, 60.945, 4212.0, 64.8999
57.911009160, 60.945, 4281.0, 65.4294
57.932742040, 60.945, 4205.0, 64.8460
57.954474920, 60.945, 4321.0, 65.7343
57.976207800, 60.945, 4198.0, 64.7920
57.997940680, 60.945, 4321.0, 65.7343
58.019673560, 60.945, 4277.0, 65.3988
58.041406440, 60.945, 4313.0, 65.6734
58.063139320, 60.945, 4242.0, 65.1306
58.084872200, 60.945, 4248.0, 65.1767
58.106605080, 60.945, 4254.0, 65.2227
58.128337960, 60.945, 4155.0, 64.4593
58.150070840, 60.945, 4208.0, 64.8691
58.171803720, 60.945, 4323.0, 65.7495
58.193536600, 60.945, 4245.0, 65.1537
58.215269480, 60.945, 4245.0, 65.1537
58.237002360, 60.945, 4210.0, 64.8845
58.258735240, 60.945, 4248.0, 65.1767
58.280468120, 60.945, 4295.0, 65.5362
58.302201000, 60.945, 4258.0, 65.2534
58.323933880, 60.945, 4282.0, 65.4370
58.345666760, 60.945, 4317.0, 65.7039
58.367399640, 60.945, 4357.0, 66.0076
58.389132520, 60.945, 4254.0, 65.2227
58.410865400, 60.945, 4346.0, 65.9242
58.432598280, 60.945, 4309.0, 65.6430
58.454331160, 60.945, 4268.0, 65.3299
58.476064040, 60.945, 4335.0, 65.8407
58.497796920, 60.945, 4139.0, 64.3351
58.519529800, 60.945, 4277.0, 65.3988
58.541262680, 60.945, 4312.0, 65.6658
58.562995560, 60.945, 4242.0, 65.1306
58.584728440, 60.945, 4411.0, 66.4154
